DateTime,High,Low,Average,Volume BTC
2015-08-12 00:00:00,269.27,269.27,269.27,62868.71
2015-08-11 00:00:00,267.19,267.19,267.19,50908.15
2015-08-10 00:00:00,265.75,265.75,265.75,48723.03
2015-08-09 00:00:00,264.05,264.05,264.05,67562.76
2015-08-08 00:00:00,276.02,276.02,276.02,69720.0
2015-08-07 00:00:00,280.43,280.43,280.43,47890.84
2015-08-06 00:00:00,281.92,281.92,281.92,41529.91
2015-08-05 00:00:00,284.89,284.89,284.89,40800.93
2015-08-04 00:00:00,285.37,285.37,285.37,46789.49
2015-08-03 00:00:00,283.85,283.85,283.85,45539.11
2015-08-02 00:00:00,281.47,281.47,281.47,36387.87
2015-08-01 00:00:00,283.04,283.04,283.04,43721.2
2015-07-31 00:00:00,286.77,286.77,286.77,51981.22
2015-07-30 00:00:00,289.68,289.68,289.68,45777.87
2015-07-29 00:00:00,292.80,292.80,292.80,52825.48
2015-07-28 00:00:00,295.69,295.69,295.69,56658.53
2015-07-27 00:00:00,292.13,292.13,292.13,69358.52
2015-07-26 00:00:00,291.48,291.48,291.48,32283.37
2015-07-25 00:00:00,289.27,289.27,289.27,44978.61
2015-07-24 00:00:00,282.91,282.91,282.91,83464.01
2015-07-23 00:00:00,278.45,278.45,278.45,38821.29
2015-07-22 00:00:00,277.56,277.56,277.56,50988.03
2015-07-21 00:00:00,280.07,280.07,280.07,49526.47
2015-07-20 00:00:00,280.14,273.85,277.23,54220.36
2015-07-19 00:00:00,276.37,272.95,275.34,33446.36
2015-07-18 00:00:00,283.64,264.83,277.83,66665.79
2015-07-17 00:00:00,280.88,272.78,277.95,70462.52
2015-07-16 00:00:00,292.62,275.85,283.01,123416.84
2015-07-15 00:00:00,294.90,285.43,291.57,66124.99
2015-07-14 00:00:00,297.17,286.64,291.25,66028.68
2015-07-13 00:00:00,311.15,280.68,294.10,152651.57
2015-07-12 00:00:00,315.13,292.12,304.84,124686.12
2015-07-11 00:00:00,299.11,283.22,291.66,86713.27
2015-07-10 00:00:00,295.21,269.17,281.28,218349.56
2015-07-09 00:00:00,273.75,267.55,270.78,78104.99
2015-07-08 00:00:00,275.42,265.66,269.80,86984.94
2015-07-07 00:00:00,272.03,265.52,268.57,69645.91
2015-07-06 00:00:00,277.49,267.78,272.15,127685.9
2015-07-05 00:00:00,275.02,259.44,264.79,123232.69
2015-07-04 00:00:00,263.29,255.80,259.25,42900.88
2015-07-03 00:00:00,258.41,254.84,256.90,48430.61
2015-07-02 00:00:00,262.75,255.93,258.44,60640.59
2015-07-01 00:00:00,265.69,256.71,260.73,74758.29
2015-06-30 00:00:00,269.29,256.48,263.33,123990.13
2015-06-29 00:00:00,257.96,250.11,253.99,97834.46
2015-06-28 00:00:00,252.51,248.87,250.90,40069.81
2015-06-27 00:00:00,252.68,244.67,248.05,58710.54
2015-06-26 00:00:00,245.44,243.27,244.29,41778.65
2015-06-25 00:00:00,246.10,241.65,244.18,44567.58
2015-06-24 00:00:00,248.74,241.74,244.92,52564.33
2015-06-23 00:00:00,248.78,245.15,246.85,42320.56
2015-06-22 00:00:00,248.99,244.62,246.71,51700.99
2015-06-21 00:00:00,248.17,243.88,245.87,26952.92
2015-06-20 00:00:00,247.13,241.20,244.28,60850.76
2015-06-19 00:00:00,252.41,244.58,249.05,65493.62
2015-06-18 00:00:00,253.04,244.12,249.38,81474.97
2015-06-17 00:00:00,258.18,246.89,251.51,124331.13
2015-06-16 00:00:00,253.20,236.98,242.74,127625.06
2015-06-15 00:00:00,238.49,234.50,236.32,64686.94
2015-06-14 00:00:00,236.65,233.35,234.79,33726.52
2015-06-13 00:00:00,234.08,230.35,232.05,40123.07
2015-06-12 00:00:00,233.84,230.83,232.01,43194.3
2015-06-11 00:00:00,232.74,230.32,231.33,41774.84
2015-06-10 00:00:00,233.54,230.11,231.31,43350.43
2015-06-09 00:00:00,232.44,229.00,230.83,58573.11
2015-06-08 00:00:00,230.27,224.22,226.77,79129.61
2015-06-07 00:00:00,227.57,223.88,226.02,42110.84
2015-06-06 00:00:00,228.25,225.55,226.89,35347.53
2015-06-05 00:00:00,227.28,224.38,226.01,59682.8
2015-06-04 00:00:00,227.64,224.95,226.67,49282.18
2015-06-03 00:00:00,228.28,224.72,226.90,59141.4
2015-06-02 00:00:00,227.14,222.78,224.85,69244.36
2015-06-01 00:00:00,232.00,221.65,227.58,91262.93
2015-05-31 00:00:00,234.60,229.47,233.44,41850.72
2015-05-30 00:00:00,238.44,232.88,235.57,44094.6
2015-05-29 00:00:00,238.91,237.14,238.22,39964.53
2015-05-28 00:00:00,239.20,237.76,238.54,36933.91
2015-05-27 00:00:00,240.95,237.46,239.03,52094.25
2015-05-26 00:00:00,238.94,236.28,238.20,46819.11
2015-05-25 00:00:00,241.89,237.28,239.42,36605.0
2015-05-24 00:00:00,242.85,239.56,241.02,31446.87
2015-05-23 00:00:00,241.82,239.60,240.78,35540.02
2015-05-22 00:00:00,241.57,236.16,238.17,80962.86
2015-05-21 00:00:00,237.49,234.96,236.34,45192.79
2015-05-20 00:00:00,235.82,233.57,234.75,48699.54
2015-05-19 00:00:00,235.52,233.03,234.31,40483.62
2015-05-18 00:00:00,237.91,233.26,236.89,53208.19
2015-05-17 00:00:00,239.61,237.24,238.32,29633.96
2015-05-16 00:00:00,240.45,236.96,238.75,29302.64
2015-05-15 00:00:00,238.50,238.50,238.50,45636.38
2015-05-14 00:00:00,246.17,236.01,243.75,68545.45
2015-05-13 00:00:00,245.67,237.89,243.14,87594.8
2015-05-12 00:00:00,244.05,241.06,242.68,56174.71
2015-05-11 00:00:00,245.01,240.10,242.28,64995.33
2015-05-10 00:00:00,245.81,239.96,242.38,43851.58
2015-05-09 00:00:00,248.46,240.37,243.49,63587.12
2015-05-08 00:00:00,247.11,236.88,240.78,88379.04
2015-05-07 00:00:00,239.68,229.15,232.80,93186.4
2015-05-06 00:00:00,237.54,229.54,235.66,104473.71
2015-05-05 00:00:00,240.31,232.90,236.49,79244.99
2015-05-04 00:00:00,243.62,238.48,240.85,68030.11
2015-05-03 00:00:00,244.21,235.53,240.58,56870.11
2015-05-02 00:00:00,237.40,233.26,235.95,37117.67
2015-05-01 00:00:00,239.50,233.10,236.12,61866.52
2015-04-30 00:00:00,240.41,225.99,232.53,115854.06
2015-04-29 00:00:00,228.04,224.76,226.45,60179.15
2015-04-28 00:00:00,230.34,223.84,226.74,64405.3
2015-04-27 00:00:00,234.33,218.21,221.85,135341.4
2015-04-26 00:00:00,227.37,215.22,219.70,101898.48
2015-04-25 00:00:00,233.40,226.74,230.04,45412.38
2015-04-24 00:00:00,237.36,230.74,232.93,68491.79
2015-04-23 00:00:00,238.02,234.12,235.79,43530.26
2015-04-22 00:00:00,239.00,234.13,236.16,75950.36
2015-04-21 00:00:00,235.76,225.54,227.57,85131.71
2015-04-20 00:00:00,226.56,222.21,224.70,61486.23
2015-04-19 00:00:00,227.12,222.60,225.22,51026.54
2015-04-18 00:00:00,224.94,221.86,223.81,42097.09
2015-04-17 00:00:00,229.28,222.37,225.29,71168.52
2015-04-16 00:00:00,230.62,224.39,228.19,85686.73
2015-04-15 00:00:00,224.63,218.94,222.13,76325.72
2015-04-14 00:00:00,225.74,216.39,221.18,118385.57
2015-04-13 00:00:00,237.69,222.16,233.45,117512.9
2015-04-12 00:00:00,238.64,234.72,237.51,36148.27
2015-04-11 00:00:00,239.79,234.52,236.88,50845.36
2015-04-10 00:00:00,244.55,232.79,238.93,98703.03
2015-04-09 00:00:00,246.95,239.15,244.58,68417.77
2015-04-08 00:00:00,255.94,244.02,250.29,98219.85
2015-04-07 00:00:00,257.14,253.24,255.23,51467.1
2015-04-06 00:00:00,262.22,254.87,258.41,63013.87
2015-04-05 00:00:00,261.09,253.95,256.88,57719.6
2015-04-04 00:00:00,256.41,252.32,254.62,33861.4
2015-04-03 00:00:00,257.06,252.31,254.51,71432.97
2015-04-02 00:00:00,255.07,246.01,249.24,83028.42
2015-04-01 00:00:00,247.97,241.04,244.53,69720.17
2015-03-31 00:00:00,249.66,243.25,246.47,66920.76
2015-03-30 00:00:00,249.63,237.17,245.69,73958.8
2015-03-29 00:00:00,253.51,240.68,246.18,69146.22
2015-03-28 00:00:00,255.25,247.81,252.51,47299.28
2015-03-27 00:00:00,250.17,245.80,248.44,53975.45
2015-03-26 00:00:00,254.77,245.12,249.82,78120.38
2015-03-25 00:00:00,249.66,236.56,245.41,115343.41
2015-03-24 00:00:00,267.94,244.06,257.07,140014.38
2015-03-23 00:00:00,270.57,262.06,267.89,66830.82
2015-03-22 00:00:00,270.56,260.39,262.94,52176.31
2015-03-21 00:00:00,263.28,256.66,260.84,45998.05
2015-03-20 00:00:00,265.11,259.53,261.75,48902.97
2015-03-19 00:00:00,264.82,247.90,257.86,168099.35
2015-03-18 00:00:00,286.10,249.46,274.42,194486.69
2015-03-17 00:00:00,293.77,284.86,290.43,58678.52
2015-03-16 00:00:00,294.34,286.53,291.67,61303.85
2015-03-15 00:00:00,287.51,281.37,285.12,35134.09
2015-03-14 00:00:00,286.77,281.06,283.97,68276.87
2015-03-13 00:00:00,295.62,284.12,291.60,94704.98
2015-03-12 00:00:00,297.82,293.00,295.18,66207.49
2015-03-11 00:00:00,297.50,290.81,294.30,69076.06
2015-03-10 00:00:00,301.41,289.29,294.30,159468.68
2015-03-09 00:00:00,293.49,275.18,282.55,144709.49
2015-03-08 00:00:00,279.04,273.29,276.08,45597.81
2015-03-07 00:00:00,279.36,270.72,274.31,53985.81
2015-03-06 00:00:00,278.22,270.15,273.79,89825.58
2015-03-05 00:00:00,282.75,264.85,271.63,125572.74
2015-03-04 00:00:00,284.38,268.08,279.63,126782.38
2015-03-03 00:00:00,287.82,267.99,275.97,150379.36
2015-03-02 00:00:00,277.50,258.48,263.05,124936.58
2015-03-01 00:00:00,262.77,247.35,252.94,82606.12
2015-02-28 00:00:00,256.07,249.92,253.74,43274.54
2015-02-27 00:00:00,257.62,237.51,250.87,151742.9
2015-02-26 00:00:00,238.94,235.40,237.64,46600.1
2015-02-25 00:00:00,240.58,236.73,238.77,38862.7
2015-02-24 00:00:00,241.46,237.67,239.65,46565.32
2015-02-23 00:00:00,241.22,232.50,236.76,56861.24
2015-02-22 00:00:00,247.43,234.05,242.55,69317.46
2015-02-21 00:00:00,248.87,244.14,245.57,42349.73
2015-02-20 00:00:00,247.95,240.05,243.71,81506.77
2015-02-19 00:00:00,244.02,236.11,238.82,62179.43
2015-02-18 00:00:00,244.90,232.66,240.27,89313.68
2015-02-17 00:00:00,246.08,232.43,239.08,97619.19
2015-02-16 00:00:00,239.90,229.09,234.53,104340.82
2015-02-15 00:00:00,267.18,227.58,250.25,213064.24
2015-02-14 00:00:00,260.75,235.76,246.40,171960.64
2015-02-13 00:00:00,240.81,221.84,232.26,156854.26
2015-02-12 00:00:00,223.36,218.67,220.90,54594.01
2015-02-11 00:00:00,223.77,219.04,221.73,62140.6
2015-02-10 00:00:00,222.43,216.09,219.15,80040.27
2015-02-09 00:00:00,224.49,216.68,221.35,107829.54
2015-02-08 00:00:00,230.35,221.38,225.54,62552.23
2015-02-07 00:00:00,232.26,222.86,226.67,81250.29
2015-02-06 00:00:00,225.82,216.23,220.57,89546.12
2015-02-05 00:00:00,230.29,215.46,222.85,81825.29
2015-02-04 00:00:00,231.22,221.17,225.89,95997.66
2015-02-03 00:00:00,246.65,223.97,237.18,149950.53
2015-02-02 00:00:00,242.76,222.40,227.01,104458.22
2015-02-01 00:00:00,232.12,211.97,218.81,111873.05
2015-01-31 00:00:00,233.75,216.41,228.26,93978.03
2015-01-30 00:00:00,242.77,225.54,232.51,103521.92
2015-01-29 00:00:00,238.93,221.06,232.15,119471.84
2015-01-28 00:00:00,267.11,226.35,253.03,171776.64
2015-01-27 00:00:00,276.31,250.31,261.16,150056.79
2015-01-26 00:00:00,309.00,254.57,281.26,352115.85
2015-01-25 00:00:00,255.52,244.26,248.76,116938.46
2015-01-24 00:00:00,248.75,230.47,238.12,86796.63
2015-01-23 00:00:00,235.85,225.55,230.55,91412.89
2015-01-22 00:00:00,238.36,225.74,232.40,122465.33
2015-01-21 00:00:00,227.90,211.83,215.68,116977.53
2015-01-20 00:00:00,216.00,205.61,211.35,97038.49
2015-01-19 00:00:00,217.89,206.69,212.06,71574.8
2015-01-18 00:00:00,219.91,194.83,206.40,109770.13
2015-01-17 00:00:00,212.80,194.90,201.29,82866.55
2015-01-16 00:00:00,222.13,199.94,211.82,127323.97
2015-01-15 00:00:00,228.54,177.87,206.74,272902.72
2015-01-14 00:00:00,224.71,172.45,198.59,380843.09
2015-01-13 00:00:00,269.02,220.24,240.52,235506.85
2015-01-12 00:00:00,272.65,265.11,269.70,49073.28
2015-01-11 00:00:00,280.45,265.18,273.98,44890.73
2015-01-10 00:00:00,289.83,275.06,280.75,43889.52
2015-01-09 00:00:00,292.22,281.14,285.23,57589.31
2015-01-08 00:00:00,295.13,282.37,289.20,59326.04
2015-01-07 00:00:00,300.57,283.61,288.68,70564.62
2015-01-06 00:00:00,288.79,273.28,277.45,72122.43
2015-01-05 00:00:00,278.72,264.53,272.21,120649.78
2015-01-04 00:00:00,287.42,256.83,275.07,188172.82
2015-01-03 00:00:00,316.87,280.84,305.02,104464.71
2015-01-02 00:00:00,316.72,314.20,315.49,20420.58
2015-01-01 00:00:00,320.67,314.87,316.90,15471.81
2014-12-31 00:00:00,320.97,311.41,314.69,25484.7
2014-12-30 00:00:00,317.63,311.37,315.46,23748.25
2014-12-29 00:00:00,321.11,314.14,317.06,22525.85
2014-12-28 00:00:00,319.91,312.35,317.02,19152.25
2014-12-27 00:00:00,329.88,313.52,320.66,33067.6
2014-12-26 00:00:00,331.48,317.29,324.01,29375.5
2014-12-25 00:00:00,324.22,318.13,321.17,15036.39
2014-12-24 00:00:00,336.18,322.49,331.08,27163.02
2014-12-23 00:00:00,338.24,330.11,334.39,30044.9
2014-12-22 00:00:00,334.90,321.26,328.65,42788.05
2014-12-21 00:00:00,330.65,318.54,324.87,30924.39
2014-12-20 00:00:00,331.07,316.63,325.15,42107.16
2014-12-19 00:00:00,319.68,307.17,313.38,49549.88
2014-12-18 00:00:00,324.89,304.33,313.28,115187.03
2014-12-17 00:00:00,334.09,315.46,323.74,105555.17
2014-12-16 00:00:00,346.99,326.81,336.52,82179.73
2014-12-15 00:00:00,352.23,345.66,348.41,43507.97
2014-12-14 00:00:00,353.94,346.53,349.89,31682.21
2014-12-13 00:00:00,352.78,347.02,348.98,30879.14
2014-12-12 00:00:00,355.18,347.28,351.73,41468.85
2014-12-11 00:00:00,362.39,339.07,352.56,87848.84
2014-12-10 00:00:00,352.86,346.10,350.27,44444.95
2014-12-09 00:00:00,363.80,346.19,353.67,86137.64
2014-12-08 00:00:00,377.97,362.60,370.34,45887.08
2014-12-07 00:00:00,379.55,374.52,377.48,15264.5
2014-12-06 00:00:00,379.57,372.00,376.14,23486.39
2014-12-05 00:00:00,379.89,367.16,373.83,46480.59
2014-12-04 00:00:00,379.79,369.40,375.18,46131.97
2014-12-03 00:00:00,384.86,375.72,379.97,40682.02
2014-12-02 00:00:00,386.12,380.02,383.00,35074.62
2014-12-01 00:00:00,384.83,377.77,380.74,30752.6
2014-11-30 00:00:00,383.42,374.80,378.63,25441.12
2014-11-29 00:00:00,387.93,372.87,379.02,101304.26
2014-11-28 00:00:00,383.42,358.73,370.30,76258.26
2014-11-27 00:00:00,375.08,369.57,372.09,24556.04
2014-11-26 00:00:00,378.86,366.38,372.36,53371.49
2014-11-25 00:00:00,395.03,374.88,383.48,70466.41
2014-11-24 00:00:00,387.68,366.01,375.33,74439.83
2014-11-23 00:00:00,371.16,352.67,359.51,37519.68
2014-11-22 00:00:00,364.74,350.47,357.13,39314.63
2014-11-21 00:00:00,357.42,343.43,351.95,79577.51
2014-11-20 00:00:00,380.96,355.27,366.02,64007.17
2014-11-19 00:00:00,386.37,372.99,378.76,44971.64
2014-11-18 00:00:00,392.02,369.98,381.21,80298.5
2014-11-17 00:00:00,410.62,375.93,396.52,99977.16
2014-11-16 00:00:00,390.74,373.99,383.66,29083.35
2014-11-15 00:00:00,406.07,370.40,387.03,36126.87
2014-11-14 00:00:00,420.74,383.77,396.93,67348.97
2014-11-13 00:00:00,459.28,397.06,432.00,125599.5
2014-11-12 00:00:00,433.68,367.66,395.55,97175.6
2014-11-11 00:00:00,371.38,363.20,367.40,38950.9
2014-11-10 00:00:00,374.87,357.49,365.79,76161.89
2014-11-09 00:00:00,364.07,344.09,351.35,62873.15
2014-11-08 00:00:00,347.22,341.93,344.51,21520.58
2014-11-07 00:00:00,353.12,341.42,345.68,44909.99
2014-11-06 00:00:00,353.46,337.69,343.50,47806.68
2014-11-05 00:00:00,343.13,330.27,337.90,51470.57
2014-11-04 00:00:00,332.15,323.83,327.65,40783.72
2014-11-03 00:00:00,334.40,324.31,328.60,34199.75
2014-11-02 00:00:00,329.50,319.82,325.12,22909.89
2014-11-01 00:00:00,340.09,320.09,330.27,46433.22
2014-10-31 00:00:00,347.93,336.50,341.94,33146.12
2014-10-30 00:00:00,351.10,334.06,339.01,81052.45
2014-10-29 00:00:00,356.53,333.93,347.25,48164.65
2014-10-28 00:00:00,359.11,351.32,355.49,17887.48
2014-10-27 00:00:00,358.17,348.74,353.88,31972.75
2014-10-26 00:00:00,359.33,342.56,351.92,28993.44
2014-10-25 00:00:00,359.55,341.79,350.46,47704.71
2014-10-24 00:00:00,364.22,351.93,358.22,39085.1
2014-10-23 00:00:00,384.84,355.45,368.82,65413.57
2014-10-22 00:00:00,387.96,380.78,384.68,25285.26
2014-10-21 00:00:00,392.74,379.48,386.01,31603.91
2014-10-20 00:00:00,389.77,375.27,383.19,37504.26
2014-10-19 00:00:00,394.03,385.79,390.25,12178.17
2014-10-18 00:00:00,395.45,378.37,386.39,25091.35
2014-10-17 00:00:00,385.31,374.11,380.30,30958.46
2014-10-16 00:00:00,398.96,371.62,387.40,63208.31
2014-10-15 00:00:00,402.00,387.82,394.45,58442.88
2014-10-14 00:00:00,413.39,390.79,401.98,87445.97
2014-10-13 00:00:00,398.73,368.24,378.80,82814.64
2014-10-12 00:00:00,380.33,355.22,363.50,42230.77
2014-10-11 00:00:00,367.12,353.78,360.46,32716.04
2014-10-10 00:00:00,376.11,352.17,362.57,61707.6
2014-10-09 00:00:00,384.83,346.96,363.05,128425.02
2014-10-08 00:00:00,354.99,327.01,338.90,84536.21
2014-10-07 00:00:00,336.51,318.14,329.34,73099.21
2014-10-06 00:00:00,344.66,301.28,323.47,151146.82
2014-10-05 00:00:00,341.04,282.71,316.77,172981.44
2014-10-04 00:00:00,363.55,322.95,346.79,84637.21
2014-10-03 00:00:00,377.68,354.08,369.30,54319.34
2014-10-02 00:00:00,386.82,371.76,380.86,29609.55
2014-10-01 00:00:00,390.63,379.96,384.02,25490.55
2014-09-30 00:00:00,392.22,372.45,380.46,36746.82
2014-09-29 00:00:00,384.84,371.32,378.48,32794.17
2014-09-28 00:00:00,405.09,374.71,394.67,23664.47
2014-09-27 00:00:00,409.42,401.05,405.46,10804.42
2014-09-26 00:00:00,415.52,399.82,407.22,19833.14
2014-09-25 00:00:00,423.52,408.52,413.87,24249.5
2014-09-24 00:00:00,436.10,418.72,426.70,29033.86
2014-09-23 00:00:00,445.08,397.68,409.99,48739.87
2014-09-22 00:00:00,406.50,395.58,401.72,22811.39
2014-09-21 00:00:00,410.78,392.58,400.54,23119.49
2014-09-20 00:00:00,424.53,389.96,410.60,33666.29
2014-09-19 00:00:00,428.70,382.60,406.31,46780.4
2014-09-18 00:00:00,454.47,411.56,439.52,40398.92
2014-09-17 00:00:00,469.27,447.12,460.26,22284.14
2014-09-16 00:00:00,476.74,465.63,472.61,13083.78
2014-09-15 00:00:00,480.16,473.74,477.72,18019.84
2014-09-14 00:00:00,481.97,477.07,479.60,10885.2
2014-09-13 00:00:00,482.94,474.34,479.07,19232.97
2014-09-12 00:00:00,481.57,473.14,477.33,15458.77
2014-09-11 00:00:00,483.06,474.05,478.94,19612.01
2014-09-10 00:00:00,489.30,475.43,481.77,27752.75
2014-09-09 00:00:00,478.67,466.06,471.13,26564.23
2014-09-08 00:00:00,482.88,465.31,473.02,39954.21
2014-09-07 00:00:00,490.29,482.89,487.67,7999.81
2014-09-06 00:00:00,491.57,483.35,487.79,8987.46
2014-09-05 00:00:00,490.99,482.33,487.75,16169.69
2014-09-04 00:00:00,495.15,481.74,486.63,29230.49
2014-09-03 00:00:00,488.84,477.26,482.82,8113.45
2014-09-02 00:00:00,485.23,472.02,479.02,25439.48
2014-09-01 00:00:00,486.10,471.32,479.72,22381.06
2014-08-31 00:00:00,506.00,474.05,489.34,73307.68
2014-08-30 00:00:00,509.80,500.07,504.92,11455.55
2014-08-29 00:00:00,513.81,504.24,508.86,16727.07
2014-08-28 00:00:00,516.02,507.40,511.75,16927.79
2014-08-27 00:00:00,521.48,510.40,516.07,21086.99
2014-08-26 00:00:00,514.51,502.00,508.87,23391.81
2014-08-25 00:00:00,510.20,498.77,504.67,19688.82
2014-08-24 00:00:00,515.01,496.18,504.99,16364.33
2014-08-23 00:00:00,518.33,491.72,506.31,24385.97
2014-08-22 00:00:00,524.13,503.98,514.50,35883.97
2014-08-21 00:00:00,532.26,509.71,520.69,45137.23
2014-08-20 00:00:00,520.61,507.03,488.25,43527.17
2014-08-19 00:00:00,489.12,453.62,472.36,37381.27
2014-08-18 00:00:00,506.37,418.46,474.31,68999.49
2014-08-17 00:00:00,521.32,486.94,505.48,20723.15
2014-08-16 00:00:00,521.81,487.50,501.26,23765.56
2014-08-15 00:00:00,518.93,486.85,506.43,32198.4
2014-08-14 00:00:00,546.69,484.60,520.65,54063.13
2014-08-13 00:00:00,573.53,531.51,553.52,32634.45
2014-08-12 00:00:00,579.03,567.40,571.70,14541.99
2014-08-11 00:00:00,590.80,574.50,586.15,14516.96
2014-08-10 00:00:00,595.35,588.92,591.21,4659.8
2014-08-09 00:00:00,592.92,587.57,590.12,5236.28
2014-08-08 00:00:00,597.07,587.95,592.52,8954.75
2014-08-07 00:00:00,592.06,582.59,586.42,12034.61
2014-08-06 00:00:00,587.93,581.39,584.88,9462.53
2014-08-05 00:00:00,591.14,583.79,587.36,8830.63
2014-08-04 00:00:00,592.38,582.72,587.15,8040.34
2014-08-03 00:00:00,591.90,580.10,586.31,8684.97
2014-08-02 00:00:00,595.28,555.25,590.91,7196.24
2014-08-01 00:00:00,599.97,580.66,591.77,17769.37
2014-07-31 00:00:00,581.34,567.00,570.70,16788.01
2014-07-30 00:00:00,587.12,565.04,579.54,13623.5
2014-07-29 00:00:00,588.17,580.60,584.62,9392.04
2014-07-28 00:00:00,593.92,572.66,582.88,20304.79
2014-07-27 00:00:00,599.69,592.61,595.49,5918.58
2014-07-26 00:00:00,602.58,594.21,597.41,9012.73
2014-07-25 00:00:00,608.19,595.74,601.30,9552.12
2014-07-24 00:00:00,622.49,593.53,610.40,20090.35
2014-07-23 00:00:00,626.51,617.83,622.66,7185.55
2014-07-22 00:00:00,625.84,620.70,623.47,9136.77
2014-07-21 00:00:00,626.23,617.75,621.46,11680.53
2014-07-20 00:00:00,631.74,624.14,628.12,5540.18
2014-07-19 00:00:00,631.71,625.54,628.73,6417.61
2014-07-18 00:00:00,630.88,620.86,624.10,14845.98
2014-07-17 00:00:00,627.23,611.08,619.90,16634.38
2014-07-16 00:00:00,624.85,614.02,620.34,13039.14
2014-07-15 00:00:00,627.88,620.30,624.10,10370.58
2014-07-14 00:00:00,630.60,617.53,623.23,11707.33
2014-07-13 00:00:00,637.15,626.59,631.43,9156.71
2014-07-12 00:00:00,640.10,629.95,633.97,10468.6
2014-07-11 00:00:00,634.67,615.84,624.24,14466.42
2014-07-10 00:00:00,626.48,612.72,619.91,16026.48
2014-07-09 00:00:00,630.11,622.81,625.86,9165.84
2014-07-08 00:00:00,627.77,620.06,624.29,8967.03
2014-07-07 00:00:00,638.22,614.89,628.50,18240.23
2014-07-06 00:00:00,759.75,630.18,634.93,9705.26
2014-07-05 00:00:00,633.34,626.20,630.62,7565.63
2014-07-04 00:00:00,648.56,628.14,638.29,20246.8
2014-07-03 00:00:00,652.42,638.35,645.58,15907.44
2014-07-02 00:00:00,656.71,636.54,646.47,20912.51
2014-07-01 00:00:00,659.25,637.75,649.84,41279.9
2014-06-30 00:00:00,646.03,597.06,620.34,52224.25
2014-06-29 00:00:00,601.50,592.72,596.25,8607.83
2014-06-28 00:00:00,605.85,593.03,597.29,14013.89
2014-06-27 00:00:00,596.80,596.80,596.80,24480.34
2014-06-26 00:00:00,592.66,568.56,585.67,23945.6
2014-06-25 00:00:00,582.35,559.88,571.09,26402.87
2014-06-24 00:00:00,597.08,578.90,591.13,18322.21
2014-06-23 00:00:00,602.12,583.48,592.28,17115.46
2014-06-22 00:00:00,606.13,592.87,601.15,13285.81
2014-06-21 00:00:00,599.55,585.08,593.19,11417.5
2014-06-20 00:00:00,598.36,585.96,594.02,23267.92
2014-06-19 00:00:00,610.99,594.31,605.83,17090.38
2014-06-18 00:00:00,616.23,602.35,609.31,21886.42
2014-06-17 00:00:00,611.67,588.75,599.09,23109.82
2014-06-16 00:00:00,609.08,585.51,596.49,37329.04
2014-06-15 00:00:00,592.89,551.01,566.00,31634.55
2014-06-14 00:00:00,599.35,542.79,577.28,54130.56
2014-06-13 00:00:00,614.73,584.29,598.00,47769.77
2014-06-12 00:00:00,637.34,566.63,624.00,71904.37
2014-06-11 00:00:00,657.02,629.00,645.15,30723.25
2014-06-10 00:00:00,659.85,645.54,653.12,19918.31
2014-06-09 00:00:00,658.34,643.24,649.94,21163.28
2014-06-08 00:00:00,659.74,652.51,656.12,9547.67
2014-06-07 00:00:00,657.17,642.00,652.76,17934.89
2014-06-06 00:00:00,661.10,651.01,656.11,19262.58
2014-06-05 00:00:00,665.28,639.34,651.69,30878.15
2014-06-04 00:00:00,669.72,622.21,641.51,44283.07
2014-06-03 00:00:00,677.40,648.83,662.61,46367.13
2014-06-02 00:00:00,668.24,611.78,634.73,57457.59
2014-06-01 00:00:00,672.40,617.82,642.24,54293.67
2014-05-31 00:00:00,624.51,602.64,616.22,15852.64
2014-05-30 00:00:00,620.50,567.52,597.72,38462.07
2014-05-29 00:00:00,571.14,560.75,566.58,22550.39
2014-05-28 00:00:00,578.57,563.10,571.91,24920.52
2014-05-27 00:00:00,591.73,551.21,573.56,54030.94
2014-05-26 00:00:00,590.11,564.87,580.07,40559.08
2014-05-25 00:00:00,578.92,525.52,559.61,68410.26
2014-05-24 00:00:00,525.79,512.95,520.32,15764.04
2014-05-23 00:00:00,542.48,518.54,527.67,52710.48
2014-05-22 00:00:00,526.44,489.56,508.41,49507.53
2014-05-21 00:00:00,495.10,484.04,491.21,22381.18
2014-05-20 00:00:00,492.91,444.84,464.52,70527.5
2014-05-19 00:00:00,447.16,441.57,444.40,11148.29
2014-05-18 00:00:00,447.43,443.23,445.32,4476.59
2014-05-17 00:00:00,451.83,445.59,448.14,4550.64
2014-05-16 00:00:00,450.12,443.87,447.16,9825.74
2014-05-15 00:00:00,449.84,442.69,446.80,11522.36
2014-05-14 00:00:00,446.72,440.58,443.49,16017.65
2014-05-13 00:00:00,441.54,435.89,439.40,13379.13
2014-05-12 00:00:00,441.59,433.83,438.84,12774.53
2014-05-11 00:00:00,456.01,432.33,444.80,23965.5
2014-05-10 00:00:00,456.63,447.85,451.34,11646.1
2014-05-09 00:00:00,453.19,439.58,446.84,17502.51
2014-05-08 00:00:00,446.48,437.41,442.42,14106.38
2014-05-07 00:00:00,446.68,424.52,435.90,34871.02
2014-05-06 00:00:00,433.55,421.89,428.70,22964.42
2014-05-05 00:00:00,441.93,426.64,432.23,18722.26
2014-05-04 00:00:00,440.01,429.16,434.60,11001.47
