DateTime,Average
2016-11-17 15:14:00,745.29
2016-11-17 15:13:00,745.20
2016-11-17 15:12:00,745.03
2016-11-17 15:11:00,744.94
2016-11-17 15:10:00,744.89
2016-11-17 15:09:00,744.91
2016-11-17 15:08:00,745.02
2016-11-17 15:07:00,745.09
2016-11-17 15:06:00,745.50
2016-11-17 15:05:00,745.16
2016-11-17 15:04:00,745.23
2016-11-17 15:03:00,745.12
2016-11-17 15:02:00,745.04
2016-11-17 15:01:00,744.94
2016-11-17 15:00:00,744.52
2016-11-17 14:59:00,744.52
2016-11-17 14:58:00,745.18
2016-11-17 14:57:00,745.32
2016-11-17 14:56:00,745.29
2016-11-17 14:55:00,744.80
2016-11-17 14:54:00,746.88
2016-11-17 14:53:00,746.45
2016-11-17 14:52:00,746.44
2016-11-17 14:51:00,746.46
2016-11-17 14:50:00,746.13
2016-11-17 14:49:00,744.37
2016-11-17 14:48:00,745.94
2016-11-17 14:47:00,744.85
2016-11-17 14:46:00,745.83
2016-11-17 14:45:00,745.56
2016-11-17 14:44:00,746.04
2016-11-17 14:43:00,744.21
2016-11-17 14:42:00,746.17
2016-11-17 14:41:00,744.81
2016-11-17 14:40:00,745.88
2016-11-17 14:39:00,745.87
2016-11-17 14:38:00,746.08
2016-11-17 14:37:00,746.21
2016-11-17 14:36:00,745.85
2016-11-17 14:35:00,746.05
2016-11-17 14:34:00,745.97
2016-11-17 14:33:00,745.59
2016-11-17 14:32:00,745.90
2016-11-17 14:31:00,744.09
2016-11-17 14:30:00,744.86
2016-11-17 14:29:00,744.96
2016-11-17 14:28:00,745.01
2016-11-17 14:27:00,746.09
2016-11-17 14:26:00,744.87
2016-11-17 14:25:00,744.69
2016-11-17 14:24:00,745.40
2016-11-17 14:23:00,746.34
2016-11-17 14:22:00,746.06
2016-11-17 14:21:00,744.48
2016-11-17 14:20:00,744.68
2016-11-17 14:19:00,744.66
2016-11-17 14:18:00,745.00
2016-11-17 14:17:00,744.83
2016-11-17 14:16:00,744.55
2016-11-17 14:15:00,745.68
2016-11-17 14:14:00,745.63
2016-11-17 14:13:00,745.34
2016-11-17 14:12:00,745.48
2016-11-17 14:11:00,745.47
2016-11-17 14:10:00,745.94
2016-11-17 14:09:00,746.03
2016-11-17 14:08:00,746.79
2016-11-17 14:07:00,746.77
2016-11-17 14:06:00,746.97
2016-11-17 14:05:00,747.32
2016-11-17 14:04:00,748.96
2016-11-17 14:03:00,747.38
2016-11-17 14:02:00,748.06
2016-11-17 14:01:00,747.52
2016-11-17 14:00:00,748.47
2016-11-17 13:59:00,748.47
2016-11-17 13:58:00,748.39
2016-11-17 13:57:00,747.31
2016-11-17 13:56:00,747.25
2016-11-17 13:55:00,748.52
2016-11-17 13:54:00,748.66
2016-11-17 13:53:00,748.60
2016-11-17 13:52:00,748.68
2016-11-17 13:51:00,748.81
2016-11-17 13:50:00,748.82
2016-11-17 13:49:00,748.90
2016-11-17 13:48:00,748.86
2016-11-17 13:47:00,748.82
2016-11-17 13:46:00,748.87
2016-11-17 13:45:00,748.36
2016-11-17 13:44:00,748.35
2016-11-17 13:43:00,748.35
2016-11-17 13:42:00,748.69
2016-11-17 13:41:00,748.75
2016-11-17 13:40:00,747.10
2016-11-17 13:39:00,747.10
2016-11-17 13:38:00,747.48
2016-11-17 13:37:00,747.54
2016-11-17 13:36:00,747.76
2016-11-17 13:35:00,747.75
2016-11-17 13:34:00,747.57
2016-11-17 13:33:00,747.14
2016-11-17 13:32:00,747.22
2016-11-17 13:31:00,747.14
2016-11-17 13:30:00,747.55
2016-11-17 13:29:00,749.21
2016-11-17 13:28:00,749.13
2016-11-17 13:27:00,747.26
2016-11-17 13:26:00,748.64
2016-11-17 13:25:00,748.99
2016-11-17 13:24:00,748.93
2016-11-17 13:23:00,748.66
2016-11-17 13:22:00,748.93
2016-11-17 13:21:00,746.53
2016-11-17 13:20:00,746.67
2016-11-17 13:19:00,746.50
2016-11-17 13:18:00,748.00
2016-11-17 13:17:00,746.69
2016-11-17 13:16:00,747.15
2016-11-17 13:15:00,747.08
2016-11-17 13:14:00,749.13
2016-11-17 13:13:00,749.05
2016-11-17 13:12:00,747.20
2016-11-17 13:11:00,747.00
2016-11-17 13:10:00,745.92
2016-11-17 13:09:00,746.99
2016-11-17 13:08:00,747.05
2016-11-17 13:07:00,747.07
2016-11-17 13:06:00,748.67
2016-11-17 13:05:00,748.84
2016-11-17 13:04:00,747.59
2016-11-17 13:03:00,748.67
2016-11-17 13:02:00,748.47
2016-11-17 13:01:00,748.64
2016-11-17 13:00:00,747.98
2016-11-17 12:59:00,747.98
2016-11-17 12:58:00,748.39
2016-11-17 12:57:00,747.95
2016-11-17 12:56:00,748.03
2016-11-17 12:55:00,747.78
2016-11-17 12:54:00,748.12
2016-11-17 12:53:00,747.74
2016-11-17 12:52:00,745.63
2016-11-17 12:51:00,748.02
2016-11-17 12:50:00,746.15
2016-11-17 12:49:00,745.96
2016-11-17 12:48:00,744.73
2016-11-17 12:47:00,744.75
2016-11-17 12:46:00,745.33
2016-11-17 12:45:00,746.70
2016-11-17 12:44:00,745.06
2016-11-17 12:43:00,745.00
2016-11-17 12:42:00,745.14
2016-11-17 12:41:00,745.05
2016-11-17 12:40:00,744.90
2016-11-17 12:39:00,744.74
2016-11-17 12:38:00,745.61
2016-11-17 12:37:00,745.56
2016-11-17 12:36:00,745.45
2016-11-17 12:35:00,744.97
2016-11-17 12:34:00,745.04
2016-11-17 12:33:00,744.95
2016-11-17 12:32:00,744.91
2016-11-17 12:31:00,745.06
2016-11-17 12:30:00,745.20
2016-11-17 12:29:00,744.84
2016-11-17 12:28:00,744.85
2016-11-17 12:27:00,744.95
2016-11-17 12:26:00,745.53
2016-11-17 12:25:00,745.13
2016-11-17 12:24:00,745.27
2016-11-17 12:23:00,745.37
2016-11-17 12:22:00,745.83
2016-11-17 12:21:00,745.74
2016-11-17 12:20:00,745.60
2016-11-17 12:19:00,746.31
2016-11-17 12:18:00,746.13
2016-11-17 12:17:00,745.73
2016-11-17 12:16:00,745.88
2016-11-17 12:15:00,745.99
2016-11-17 12:14:00,745.79
2016-11-17 12:13:00,745.49
2016-11-17 12:12:00,745.74
2016-11-17 12:11:00,744.95
2016-11-17 12:10:00,745.23
2016-11-17 12:09:00,744.93
2016-11-17 12:08:00,743.92
2016-11-17 12:07:00,744.13
2016-11-17 12:06:00,744.66
2016-11-17 12:05:00,744.23
2016-11-17 12:04:00,743.37
2016-11-17 12:03:00,743.84
2016-11-17 12:02:00,743.52
2016-11-17 12:01:00,742.49
2016-11-17 12:00:00,741.44
2016-11-17 11:59:00,741.44
2016-11-17 11:58:00,742.67
2016-11-17 11:57:00,741.37
2016-11-17 11:56:00,742.02
2016-11-17 11:55:00,742.47
2016-11-17 11:54:00,742.35
2016-11-17 11:53:00,742.43
2016-11-17 11:52:00,742.50
2016-11-17 11:51:00,741.66
2016-11-17 11:50:00,742.55
2016-11-17 11:49:00,742.89
2016-11-17 11:48:00,742.50
2016-11-17 11:47:00,742.56
2016-11-17 11:46:00,742.89
2016-11-17 11:45:00,741.95
2016-11-17 11:44:00,742.10
2016-11-17 11:43:00,740.45
2016-11-17 11:42:00,740.60
2016-11-17 11:41:00,741.03
2016-11-17 11:40:00,741.85
2016-11-17 11:39:00,741.89
2016-11-17 11:38:00,741.51
2016-11-17 11:37:00,741.48
2016-11-17 11:36:00,742.06
2016-11-17 11:35:00,743.30
2016-11-17 11:34:00,744.87
2016-11-17 11:33:00,744.79
2016-11-17 11:32:00,744.89
2016-11-17 11:31:00,745.99
2016-11-17 11:30:00,745.23
2016-11-17 11:29:00,744.65
2016-11-17 11:28:00,746.22
2016-11-17 11:27:00,746.23
2016-11-17 11:26:00,746.38
2016-11-17 11:25:00,744.10
2016-11-17 11:24:00,746.61
2016-11-17 11:23:00,747.03
2016-11-17 11:22:00,746.75
2016-11-17 11:21:00,747.61
2016-11-17 11:20:00,745.79
2016-11-17 11:19:00,745.50
2016-11-17 11:18:00,745.03
2016-11-17 11:17:00,746.58
2016-11-17 11:16:00,746.34
2016-11-17 11:15:00,744.87
2016-11-17 11:14:00,747.17
2016-11-17 11:13:00,747.22
2016-11-17 11:12:00,747.28
2016-11-17 11:11:00,746.14
2016-11-17 11:10:00,747.30
2016-11-17 11:09:00,747.22
2016-11-17 11:08:00,746.41
2016-11-17 11:07:00,748.08
2016-11-17 11:06:00,747.96
2016-11-17 11:05:00,749.00
2016-11-17 11:04:00,749.20
2016-11-17 11:03:00,749.17
2016-11-17 11:02:00,749.27
2016-11-17 11:01:00,749.28
2016-11-17 11:00:00,749.23
2016-11-17 10:59:00,749.23
2016-11-17 10:58:00,749.20
2016-11-17 10:57:00,749.33
2016-11-17 10:56:00,749.29
2016-11-17 10:55:00,749.28
2016-11-17 10:54:00,749.27
2016-11-17 10:53:00,748.14
2016-11-17 10:52:00,749.25
2016-11-17 10:51:00,748.14
2016-11-17 10:50:00,747.81
2016-11-17 10:49:00,749.04
2016-11-17 10:48:00,747.72
2016-11-17 10:47:00,747.51
2016-11-17 10:46:00,747.49
2016-11-17 10:45:00,747.47
2016-11-17 10:44:00,747.54
2016-11-17 10:43:00,747.46
2016-11-17 10:42:00,747.07
2016-11-17 10:41:00,746.96
2016-11-17 10:40:00,747.17
2016-11-17 10:39:00,747.50
2016-11-17 10:38:00,747.52
2016-11-17 10:37:00,747.95
2016-11-17 10:36:00,747.66
2016-11-17 10:35:00,747.06
2016-11-17 10:34:00,746.48
2016-11-17 10:33:00,747.02
2016-11-17 10:32:00,748.05
2016-11-17 10:31:00,748.05
2016-11-17 10:30:00,748.00
2016-11-17 10:29:00,748.33
2016-11-17 10:28:00,748.44
2016-11-17 10:27:00,749.00
2016-11-17 10:26:00,747.85
2016-11-17 10:25:00,748.91
2016-11-17 10:24:00,749.21
2016-11-17 10:23:00,749.54
2016-11-17 10:22:00,749.52
2016-11-17 10:21:00,749.47
2016-11-17 10:20:00,749.79
2016-11-17 10:19:00,749.14
2016-11-17 10:18:00,749.17
2016-11-17 10:17:00,750.01
2016-11-17 10:16:00,749.95
2016-11-17 10:15:00,750.75
2016-11-17 10:14:00,750.76
2016-11-17 10:13:00,750.51
2016-11-17 10:12:00,750.10
2016-11-17 10:11:00,750.16
2016-11-17 10:10:00,750.34
2016-11-17 10:09:00,750.42
2016-11-17 10:08:00,750.39
2016-11-17 10:07:00,750.68
2016-11-17 10:06:00,751.02
2016-11-17 10:05:00,750.95
2016-11-17 10:04:00,751.47
2016-11-17 10:03:00,749.96
2016-11-17 10:02:00,751.62
2016-11-17 10:01:00,751.63
2016-11-17 10:00:00,751.30
2016-11-17 09:59:00,751.30
2016-11-17 09:58:00,751.31
2016-11-17 09:57:00,751.09
2016-11-17 09:56:00,751.09
2016-11-17 09:55:00,751.16
2016-11-17 09:54:00,749.78
2016-11-17 09:53:00,749.88
2016-11-17 09:52:00,749.76
2016-11-17 09:51:00,749.79
2016-11-17 09:50:00,750.13
2016-11-17 09:49:00,749.96
2016-11-17 09:48:00,751.31
2016-11-17 09:47:00,751.35
2016-11-17 09:46:00,750.28
2016-11-17 09:45:00,749.19
2016-11-17 09:44:00,749.92
2016-11-17 09:43:00,749.42
2016-11-17 09:42:00,749.31
2016-11-17 09:41:00,749.75
2016-11-17 09:40:00,750.03
2016-11-17 09:39:00,750.18
2016-11-17 09:38:00,751.40
2016-11-17 09:37:00,751.29
2016-11-17 09:36:00,749.42
2016-11-17 09:35:00,749.33
2016-11-17 09:34:00,749.35
2016-11-17 09:33:00,748.62
2016-11-17 09:32:00,748.67
2016-11-17 09:31:00,748.54
2016-11-17 09:30:00,748.80
2016-11-17 09:29:00,750.69
2016-11-17 09:28:00,750.67
2016-11-17 09:27:00,749.98
2016-11-17 09:26:00,750.04
2016-11-17 09:25:00,748.18
2016-11-17 09:24:00,748.61
2016-11-17 09:23:00,748.35
2016-11-17 09:22:00,748.62
2016-11-17 09:21:00,748.68
2016-11-17 09:20:00,748.69
2016-11-17 09:19:00,749.88
2016-11-17 09:18:00,750.14
2016-11-17 09:17:00,750.21
2016-11-17 09:16:00,748.38
2016-11-17 09:15:00,748.39
2016-11-17 09:14:00,747.77
2016-11-17 09:13:00,747.75
2016-11-17 09:12:00,747.95
2016-11-17 09:11:00,748.29
2016-11-17 09:10:00,748.01
2016-11-17 09:09:00,748.50
2016-11-17 09:08:00,748.47
2016-11-17 09:07:00,748.19
2016-11-17 09:06:00,746.49
2016-11-17 09:05:00,746.51
2016-11-17 09:04:00,746.17
2016-11-17 09:03:00,746.44
2016-11-17 09:02:00,746.14
2016-11-17 09:01:00,746.40
2016-11-17 09:00:00,746.45
2016-11-17 08:59:00,746.45
2016-11-17 08:58:00,746.65
2016-11-17 08:57:00,746.49
2016-11-17 08:56:00,746.27
2016-11-17 08:55:00,746.63
2016-11-17 08:54:00,746.71
2016-11-17 08:53:00,746.91
2016-11-17 08:52:00,747.95
2016-11-17 08:51:00,747.43
2016-11-17 08:50:00,747.24
2016-11-17 08:49:00,747.39
2016-11-17 08:48:00,747.38
2016-11-17 08:47:00,747.35
2016-11-17 08:46:00,747.45
2016-11-17 08:45:00,748.62
2016-11-17 08:44:00,748.75
2016-11-17 08:43:00,748.50
2016-11-17 08:42:00,748.85
2016-11-17 08:41:00,748.88
2016-11-17 08:40:00,749.23
2016-11-17 08:39:00,749.33
2016-11-17 08:38:00,748.21
2016-11-17 08:37:00,748.33
2016-11-17 08:36:00,748.58
2016-11-17 08:35:00,748.57
2016-11-17 08:34:00,748.60
2016-11-17 08:33:00,748.61
2016-11-17 08:32:00,748.14
2016-11-17 08:31:00,748.21
